STRUCTURE,STRUCTURE_ID,ACTION,FREQ,REF_AREA,INDICATOR,SEX,AGE,URBANISATION,UNIT_MEASURE,COMP_BREAKDOWN_1,COMP_BREAKDOWN_2,COMP_BREAKDOWN_3,TIME_PERIOD,UNIT_TYPE,DECIMALS,DATABASE_ID,TIME_FORMAT,UNIT_MULT,DATA_SOURCE,OBS_CONF,OBS_VALUE,FREQ_LABEL,REF_AREA_LABEL,INDICATOR_LABEL,SEX_LABEL,AGE_LABEL,URBANISATION_LABEL,UNIT_MEASURE_LABEL,COMP_BREAKDOWN_1_LABEL,COMP_BREAKDOWN_2_LABEL,COMP_BREAKDOWN_3_LABEL,UNIT_TYPE_LABEL,DECIMALS_LABEL,DATABASE_ID_LABEL,TIME_FORMAT_LABEL,UNIT_MULT_LABEL,DATA_SOURCE_LABEL,OBS_CONF_LABEL
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,LUX,WB_SHP_MEDIAN,_Z,_Z,_Z,PPP_PS_D,WB_PIP_I,WB_SHP_PERIOD_9,_Z,2014,CUR,2,WB_SHP,602,0,WB_SHP,PU,67.28101,Annual,Luxembourg,Median consumption or income per capita of all population (2017 PPP $ per day),Not applicable,Not applicable,Not applicable,PPP dollars per person per day,Welfare type: Income,Period: 2014-2019,Not Applicable,Currency,Two,Global Database Of Shared Prosperity,CCYY,Units,Global Database Of Shared Prosperity,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,LUX,WB_SHP_MEDIAN,_Z,_Z,_Z,PPP_PS_D,WB_PIP_I,WB_SHP_PERIOD_9,_Z,2019,CUR,2,WB_SHP,602,0,WB_SHP,PU,69.27563,Annual,Luxembourg,Median consumption or income per capita of all population (2017 PPP $ per day),Not applicable,Not applicable,Not applicable,PPP dollars per person per day,Welfare type: Income,Period: 2014-2019,Not Applicable,Currency,Two,Global Database Of Shared Prosperity,CCYY,Units,Global Database Of Shared Prosperity,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,LUX,WB_SHP_MEDIAN,_Z,_Z,_Z,PPP_PS_D,WB_PIP_I,WB_SHP_PERIOD_15,_Z,2015,CUR,2,WB_SHP,602,0,WB_SHP,PU,61.74016,Annual,Luxembourg,Median consumption or income per capita of all population (2017 PPP $ per day),Not applicable,Not applicable,Not applicable,PPP dollars per person per day,Welfare type: Income,Period: 2015-2020,Not Applicable,Currency,Two,Global Database Of Shared Prosperity,CCYY,Units,Global Database Of Shared Prosperity,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,LUX,WB_SHP_MEDIAN,_Z,_Z,_Z,PPP_PS_D,WB_PIP_I,WB_SHP_PERIOD_15,_Z,2020,CUR,2,WB_SHP,602,0,WB_SHP,PU,77.76416,Annual,Luxembourg,Median consumption or income per capita of all population (2017 PPP $ per day),Not applicable,Not applicable,Not applicable,PPP dollars per person per day,Welfare type: Income,Period: 2015-2020,Not Applicable,Currency,Two,Global Database Of Shared Prosperity,CCYY,Units,Global Database Of Shared Prosperity,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,LVA,WB_SHP_MEDIAN,_Z,_Z,_Z,PPP_PS_D,WB_PIP_I,WB_SHP_PERIOD_4,_Z,2006,CUR,2,WB_SHP,602,0,WB_SHP,PU,14.96617,Annual,Latvia,Median consumption or income per capita of all population (2017 PPP $ per day),Not applicable,Not applicable,Not applicable,PPP dollars per person per day,Welfare type: Income,Period: 2006-2011,Not Applicable,Currency,Two,Global Database Of Shared Prosperity,CCYY,Units,Global Database Of Shared Prosperity,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,LVA,WB_SHP_MEDIAN,_Z,_Z,_Z,PPP_PS_D,WB_PIP_I,WB_SHP_PERIOD_4,_Z,2011,CUR,2,WB_SHP,602,0,WB_SHP,PU,15.54654,Annual,Latvia,Median consumption or income per capita of all population (2017 PPP $ per day),Not applicable,Not applicable,Not applicable,PPP dollars per person per day,Welfare type: Income,Period: 2006-2011,Not Applicable,Currency,Two,Global Database Of Shared Prosperity,CCYY,Units,Global Database Of Shared Prosperity,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,LVA,WB_SHP_MEDIAN,_Z,_Z,_Z,PPP_PS_D,WB_PIP_I,WB_SHP_PERIOD_5,_Z,2007,CUR,2,WB_SHP,602,0,WB_SHP,PU,19.5083,Annual,Latvia,Median consumption or income per capita of all population (2017 PPP $ per day),Not applicable,Not applicable,Not applicable,PPP dollars per person per day,Welfare type: Income,Period: 2007-2012,Not Applicable,Currency,Two,Global Database Of Shared Prosperity,CCYY,Units,Global Database Of Shared Prosperity,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,LVA,WB_SHP_MEDIAN,_Z,_Z,_Z,PPP_PS_D,WB_PIP_I,WB_SHP_PERIOD_5,_Z,2012,CUR,2,WB_SHP,602,0,WB_SHP,PU,16.05298,Annual,Latvia,Median consumption or income per capita of all population (2017 PPP $ per day),Not applicable,Not applicable,Not applicable,PPP dollars per person per day,Welfare type: Income,Period: 2007-2012,Not Applicable,Currency,Two,Global Database Of Shared Prosperity,CCYY,Units,Global Database Of Shared Prosperity,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,LVA,WB_SHP_MEDIAN,_Z,_Z,_Z,PPP_PS_D,WB_PIP_I,WB_SHP_PERIOD_6,_Z,2009,CUR,2,WB_SHP,602,0,WB_SHP,PU,16.11207,Annual,Latvia,Median consumption or income per capita of all population (2017 PPP $ per day),Not applicable,Not applicable,Not applicable,PPP dollars per person per day,Welfare type: Income,Period: 2009-2014,Not Applicable,Currency,Two,Global Database Of Shared Prosperity,CCYY,Units,Global Database Of Shared Prosperity,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,LVA,WB_SHP_MEDIAN,_Z,_Z,_Z,PPP_PS_D,WB_PIP_I,WB_SHP_PERIOD_6,_Z,2014,CUR,2,WB_SHP,602,0,WB_SHP,PU,19.16761,Annual,Latvia,Median consumption or income per capita of all population (2017 PPP $ per day),Not applicable,Not applicable,Not applicable,PPP dollars per person per day,Welfare type: Income,Period: 2009-2014,Not Applicable,Currency,Two,Global Database Of Shared Prosperity,CCYY,Units,Global Database Of Shared Prosperity,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,LVA,WB_SHP_MEDIAN,_Z,_Z,_Z,PPP_PS_D,WB_PIP_I,WB_SHP_PERIOD_13,_Z,2010,CUR,2,WB_SHP,602,0,WB_SHP,PU,15.9647,Annual,Latvia,Median consumption or income per capita of all population (2017 PPP $ per day),Not applicable,Not applicable,Not applicable,PPP dollars per person per day,Welfare type: Income,Period: 2010-2015,Not Applicable,Currency,Two,Global Database Of Shared Prosperity,CCYY,Units,Global Database Of Shared Prosperity,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,LVA,WB_SHP_MEDIAN,_Z,_Z,_Z,PPP_PS_D,WB_PIP_I,WB_SHP_PERIOD_13,_Z,2015,CUR,2,WB_SHP,602,0,WB_SHP,PU,20.85962,Annual,Latvia,Median consumption or income per capita of all population (2017 PPP $ per day),Not applicable,Not applicable,Not applicable,PPP dollars per person per day,Welfare type: Income,Period: 2010-2015,Not Applicable,Currency,Two,Global Database Of Shared Prosperity,CCYY,Units,Global Database Of Shared Prosperity,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,LVA,WB_SHP_MEDIAN,_Z,_Z,_Z,PPP_PS_D,WB_PIP_I,WB_SHP_PERIOD_8,_Z,2012,CUR,2,WB_SHP,602,0,WB_SHP,PU,16.05298,Annual,Latvia,Median consumption or income per capita of all population (2017 PPP $ per day),Not applicable,Not applicable,Not applicable,PPP dollars per person per day,Welfare type: Income,Period: 2012-2017,Not Applicable,Currency,Two,Global Database Of Shared Prosperity,CCYY,Units,Global Database Of Shared Prosperity,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,LVA,WB_SHP_MEDIAN,_Z,_Z,_Z,PPP_PS_D,WB_PIP_I,WB_SHP_PERIOD_8,_Z,2017,CUR,2,WB_SHP,602,0,WB_SHP,PU,23.81665,Annual,Latvia,Median consumption or income per capita of all population (2017 PPP $ per day),Not applicable,Not applicable,Not applicable,PPP dollars per person per day,Welfare type: Income,Period: 2012-2017,Not Applicable,Currency,Two,Global Database Of Shared Prosperity,CCYY,Units,Global Database Of Shared Prosperity,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,LVA,WB_SHP_MEDIAN,_Z,_Z,_Z,PPP_PS_D,WB_PIP_I,WB_SHP_PERIOD_3,_Z,2013,CUR,2,WB_SHP,602,0,WB_SHP,PU,17.31295,Annual,Latvia,Median consumption or income per capita of all population (2017 PPP $ per day),Not applicable,Not applicable,Not applicable,PPP dollars per person per day,Welfare type: Income,Period: 2013-2018,Not Applicable,Currency,Two,Global Database Of Shared Prosperity,CCYY,Units,Global Database Of Shared Prosperity,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,LVA,WB_SHP_MEDIAN,_Z,_Z,_Z,PPP_PS_D,WB_PIP_I,WB_SHP_PERIOD_3,_Z,2018,CUR,2,WB_SHP,602,0,WB_SHP,PU,25.66827,Annual,Latvia,Median consumption or income per capita of all population (2017 PPP $ per day),Not applicable,Not applicable,Not applicable,PPP dollars per person per day,Welfare type: Income,Period: 2013-2018,Not Applicable,Currency,Two,Global Database Of Shared Prosperity,CCYY,Units,Global Database Of Shared Prosperity,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,LVA,WB_SHP_MEDIAN,_Z,_Z,_Z,PPP_PS_D,WB_PIP_I,WB_SHP_PERIOD_9,_Z,2014,CUR,2,WB_SHP,602,0,WB_SHP,PU,19.16761,Annual,Latvia,Median consumption or income per capita of all population (2017 PPP $ per day),Not applicable,Not applicable,Not applicable,PPP dollars per person per day,Welfare type: Income,Period: 2014-2019,Not Applicable,Currency,Two,Global Database Of Shared Prosperity,CCYY,Units,Global Database Of Shared Prosperity,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,LVA,WB_SHP_MEDIAN,_Z,_Z,_Z,PPP_PS_D,WB_PIP_I,WB_SHP_PERIOD_9,_Z,2019,CUR,2,WB_SHP,602,0,WB_SHP,PU,26.8371,Annual,Latvia,Median consumption or income per capita of all population (2017 PPP $ per day),Not applicable,Not applicable,Not applicable,PPP dollars per person per day,Welfare type: Income,Period: 2014-2019,Not Applicable,Currency,Two,Global Database Of Shared Prosperity,CCYY,Units,Global Database Of Shared Prosperity,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,LVA,WB_SHP_MEDIAN,_Z,_Z,_Z,PPP_PS_D,WB_PIP_I,WB_SHP_PERIOD_15,_Z,2015,CUR,2,WB_SHP,602,0,WB_SHP,PU,20.85962,Annual,Latvia,Median consumption or income per capita of all population (2017 PPP $ per day),Not applicable,Not applicable,Not applicable,PPP dollars per person per day,Welfare type: Income,Period: 2015-2020,Not Applicable,Currency,Two,Global Database Of Shared Prosperity,CCYY,Units,Global Database Of Shared Prosperity,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,LVA,WB_SHP_MEDIAN,_Z,_Z,_Z,PPP_PS_D,WB_PIP_I,WB_SHP_PERIOD_15,_Z,2020,CUR,2,WB_SHP,602,0,WB_SHP,PU,28.52707,Annual,Latvia,Median consumption or income per capita of all population (2017 PPP $ per day),Not applicable,Not applicable,Not applicable,PPP dollars per person per day,Welfare type: Income,Period: 2015-2020,Not Applicable,Currency,Two,Global Database Of Shared Prosperity,CCYY,Units,Global Database Of Shared Prosperity,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,MDA,WB_SHP_MEDIAN,_Z,_Z,_Z,PPP_PS_D,WB_PIP_C,WB_SHP_PERIOD_4,_Z,2006,CUR,2,WB_SHP,602,0,WB_SHP,PU,7.823344,Annual,Moldova,Median consumption or income per capita of all population (2017 PPP $ per day),Not applicable,Not applicable,Not applicable,PPP dollars per person per day,Welfare type: Consumption,Period: 2006-2011,Not Applicable,Currency,Two,Global Database Of Shared Prosperity,CCYY,Units,Global Database Of Shared Prosperity,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,MDA,WB_SHP_MEDIAN,_Z,_Z,_Z,PPP_PS_D,WB_PIP_C,WB_SHP_PERIOD_4,_Z,2011,CUR,2,WB_SHP,602,0,WB_SHP,PU,9.451042,Annual,Moldova,Median consumption or income per capita of all population (2017 PPP $ per day),Not applicable,Not applicable,Not applicable,PPP dollars per person per day,Welfare type: Consumption,Period: 2006-2011,Not Applicable,Currency,Two,Global Database Of Shared Prosperity,CCYY,Units,Global Database Of Shared Prosperity,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,MDA,WB_SHP_MEDIAN,_Z,_Z,_Z,PPP_PS_D,WB_PIP_C,WB_SHP_PERIOD_12,_Z,2008,CUR,2,WB_SHP,602,0,WB_SHP,PU,8.636712,Annual,Moldova,Median consumption or income per capita of all population (2017 PPP $ per day),Not applicable,Not applicable,Not applicable,PPP dollars per person per day,Welfare type: Consumption,Period: 2008-2013,Not Applicable,Currency,Two,Global Database Of Shared Prosperity,CCYY,Units,Global Database Of Shared Prosperity,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,MDA,WB_SHP_MEDIAN,_Z,_Z,_Z,PPP_PS_D,WB_PIP_C,WB_SHP_PERIOD_12,_Z,2013,CUR,2,WB_SHP,602,0,WB_SHP,PU,10.07776,Annual,Moldova,Median consumption or income per capita of all population (2017 PPP $ per day),Not applicable,Not applicable,Not applicable,PPP dollars per person per day,Welfare type: Consumption,Period: 2008-2013,Not Applicable,Currency,Two,Global Database Of Shared Prosperity,CCYY,Units,Global Database Of Shared Prosperity,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,MDA,WB_SHP_MEDIAN,_Z,_Z,_Z,PPP_PS_D,WB_PIP_C,WB_SHP_PERIOD_6,_Z,2009,CUR,2,WB_SHP,602,0,WB_SHP,PU,8.843021,Annual,Moldova,Median consumption or income per capita of all population (2017 PPP $ per day),Not applicable,Not applicable,Not applicable,PPP dollars per person per day,Welfare type: Consumption,Period: 2009-2014,Not Applicable,Currency,Two,Global Database Of Shared Prosperity,CCYY,Units,Global Database Of Shared Prosperity,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,MDA,WB_SHP_MEDIAN,_Z,_Z,_Z,PPP_PS_D,WB_PIP_C,WB_SHP_PERIOD_6,_Z,2014,CUR,2,WB_SHP,602,0,WB_SHP,PU,9.887843,Annual,Moldova,Median consumption or income per capita of all population (2017 PPP $ per day),Not applicable,Not applicable,Not applicable,PPP dollars per person per day,Welfare type: Consumption,Period: 2009-2014,Not Applicable,Currency,Two,Global Database Of Shared Prosperity,CCYY,Units,Global Database Of Shared Prosperity,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,MDA,WB_SHP_MEDIAN,_Z,_Z,_Z,PPP_PS_D,WB_PIP_C,WB_SHP_PERIOD_13,_Z,2010,CUR,2,WB_SHP,602,0,WB_SHP,PU,9.055512,Annual,Moldova,Median consumption or income per capita of all population (2017 PPP $ per day),Not applicable,Not applicable,Not applicable,PPP dollars per person per day,Welfare type: Consumption,Period: 2010-2015,Not Applicable,Currency,Two,Global Database Of Shared Prosperity,CCYY,Units,Global Database Of Shared Prosperity,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,MDA,WB_SHP_MEDIAN,_Z,_Z,_Z,PPP_PS_D,WB_PIP_C,WB_SHP_PERIOD_13,_Z,2015,CUR,2,WB_SHP,602,0,WB_SHP,PU,10.25481,Annual,Moldova,Median consumption or income per capita of all population (2017 PPP $ per day),Not applicable,Not applicable,Not applicable,PPP dollars per person per day,Welfare type: Consumption,Period: 2010-2015,Not Applicable,Currency,Two,Global Database Of Shared Prosperity,CCYY,Units,Global Database Of Shared Prosperity,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,MDA,WB_SHP_MEDIAN,_Z,_Z,_Z,PPP_PS_D,WB_PIP_C,WB_SHP_PERIOD_7,_Z,2011,CUR,2,WB_SHP,602,0,WB_SHP,PU,9.451042,Annual,Moldova,Median consumption or income per capita of all population (2017 PPP $ per day),Not applicable,Not applicable,Not applicable,PPP dollars per person per day,Welfare type: Consumption,Period: 2011-2016,Not Applicable,Currency,Two,Global Database Of Shared Prosperity,CCYY,Units,Global Database Of Shared Prosperity,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,MDA,WB_SHP_MEDIAN,_Z,_Z,_Z,PPP_PS_D,WB_PIP_C,WB_SHP_PERIOD_7,_Z,2016,CUR,2,WB_SHP,602,0,WB_SHP,PU,9.94288,Annual,Moldova,Median consumption or income per capita of all population (2017 PPP $ per day),Not applicable,Not applicable,Not applicable,PPP dollars per person per day,Welfare type: Consumption,Period: 2011-2016,Not Applicable,Currency,Two,Global Database Of Shared Prosperity,CCYY,Units,Global Database Of Shared Prosperity,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,MDA,WB_SHP_MEDIAN,_Z,_Z,_Z,PPP_PS_D,WB_PIP_C,WB_SHP_PERIOD_8,_Z,2012,CUR,2,WB_SHP,602,0,WB_SHP,PU,9.373644,Annual,Moldova,Median consumption or income per capita of all population (2017 PPP $ per day),Not applicable,Not applicable,Not applicable,PPP dollars per person per day,Welfare type: Consumption,Period: 2012-2017,Not Applicable,Currency,Two,Global Database Of Shared Prosperity,CCYY,Units,Global Database Of Shared Prosperity,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,MDA,WB_SHP_MEDIAN,_Z,_Z,_Z,PPP_PS_D,WB_PIP_C,WB_SHP_PERIOD_8,_Z,2017,CUR,2,WB_SHP,602,0,WB_SHP,PU,10.06041,Annual,Moldova,Median consumption or income per capita of all population (2017 PPP $ per day),Not applicable,Not applicable,Not applicable,PPP dollars per person per day,Welfare type: Consumption,Period: 2012-2017,Not Applicable,Currency,Two,Global Database Of Shared Prosperity,CCYY,Units,Global Database Of Shared Prosperity,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,MDA,WB_SHP_MEDIAN,_Z,_Z,_Z,PPP_PS_D,WB_PIP_C,WB_SHP_PERIOD_3,_Z,2013,CUR,2,WB_SHP,602,0,WB_SHP,PU,10.07776,Annual,Moldova,Median consumption or income per capita of all population (2017 PPP $ per day),Not applicable,Not applicable,Not applicable,PPP dollars per person per day,Welfare type: Consumption,Period: 2013-2018,Not Applicable,Currency,Two,Global Database Of Shared Prosperity,CCYY,Units,Global Database Of Shared Prosperity,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,MDA,WB_SHP_MEDIAN,_Z,_Z,_Z,PPP_PS_D,WB_PIP_C,WB_SHP_PERIOD_3,_Z,2018,CUR,2,WB_SHP,602,0,WB_SHP,PU,10.39587,Annual,Moldova,Median consumption or income per capita of all population (2017 PPP $ per day),Not applicable,Not applicable,Not applicable,PPP dollars per person per day,Welfare type: Consumption,Period: 2013-2018,Not Applicable,Currency,Two,Global Database Of Shared Prosperity,CCYY,Units,Global Database Of Shared Prosperity,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,MDA,WB_SHP_MEDIAN,_Z,_Z,_Z,PPP_PS_D,WB_PIP_C,WB_SHP_PERIOD_9,_Z,2014,CUR,2,WB_SHP,602,0,WB_SHP,PU,9.887843,Annual,Moldova,Median consumption or income per capita of all population (2017 PPP $ per day),Not applicable,Not applicable,Not applicable,PPP dollars per person per day,Welfare type: Consumption,Period: 2014-2019,Not Applicable,Currency,Two,Global Database Of Shared Prosperity,CCYY,Units,Global Database Of Shared Prosperity,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,MDA,WB_SHP_MEDIAN,_Z,_Z,_Z,PPP_PS_D,WB_PIP_C,WB_SHP_PERIOD_9,_Z,2019,CUR,2,WB_SHP,602,0,WB_SHP,PU,10.51559,Annual,Moldova,Median consumption or income per capita of all population (2017 PPP $ per day),Not applicable,Not applicable,Not applicable,PPP dollars per person per day,Welfare type: Consumption,Period: 2014-2019,Not Applicable,Currency,Two,Global Database Of Shared Prosperity,CCYY,Units,Global Database Of Shared Prosperity,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,MDA,WB_SHP_MEDIAN,_Z,_Z,_Z,PPP_PS_D,WB_PIP_C,WB_SHP_PERIOD_11,_Z,2016,CUR,2,WB_SHP,602,0,WB_SHP,PU,9.94288,Annual,Moldova,Median consumption or income per capita of all population (2017 PPP $ per day),Not applicable,Not applicable,Not applicable,PPP dollars per person per day,Welfare type: Consumption,Period: 2016-2021,Not Applicable,Currency,Two,Global Database Of Shared Prosperity,CCYY,Units,Global Database Of Shared Prosperity,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,MDA,WB_SHP_MEDIAN,_Z,_Z,_Z,PPP_PS_D,WB_PIP_C,WB_SHP_PERIOD_11,_Z,2021,CUR,2,WB_SHP,602,0,WB_SHP,PU,10.60901,Annual,Moldova,Median consumption or income per capita of all population (2017 PPP $ per day),Not applicable,Not applicable,Not applicable,PPP dollars per person per day,Welfare type: Consumption,Period: 2016-2021,Not Applicable,Currency,Two,Global Database Of Shared Prosperity,CCYY,Units,Global Database Of Shared Prosperity,Public
